ad_typology_Value,ad_price,ad_area,ad_builttype_Value,ad_roomnumber,ad_bathnumber,ad_haslift,ad_hasswimmingpool,ad_hasheating,ad_hasterrace,ad_hasparkingspace,ad_hasairconditioning,ad_hasgarden,ad_district_Eixample,ad_district_Gràcia,ad_district_Horta Guinardó,ad_district_Les Corts,ad_district_Nou Barris,ad_district_Sant Andreu,ad_district_Sant Martí,ad_district_Sants-Montjuïc,ad_district_Sarrià-Sant Gervasi
0,199000,63,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,349900,90,1,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,280000,87,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,370000,85,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,69900,41,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,280000,75,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,470000,100,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,298000,69,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,245000,81,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,480000,104,1,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,289000,60,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,355000,76,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,250000,60,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,460000,98,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,430000,63,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,170000,80,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,75000,68,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,248000,71,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,140000,53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,295000,121,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,250000,53,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,340000,73,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,180000,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,275000,77,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,450000,128,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,67000,59,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,150000,64,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,383500,90,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,480000,85,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,175000,64,1,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,129000,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,430000,83,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,249950,107,1,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,420000,95,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,135000,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,335000,66,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,270000,96,1,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,353000,77,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,470000,137,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,450000,92,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,299000,106,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,115000,65,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,125000,42,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,230000,55,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,360000,97,1,4,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,149500,57,2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,350000,91,1,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,370000,60,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,210000,53,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,499000,112,2,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,395000,67,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,405000,75,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,256800,82,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,153643,67,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,130000,70,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,229000,107,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,172000,65,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,128378,54,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,102400,67,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,128000,69,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,192753,64,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,108676,58,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,120400,67,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,159000,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,119200,72,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,274500,88,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,43379,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,96565,62,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,191509,90,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,177000,58,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,87504,46,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,85600,76,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,80000,52,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,163400,80,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,115000,67,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,122000,41,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,360000,99,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,104800,55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,138000,76,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,172000,71,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,140500,70,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,121200,68,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,139600,76,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,110080,67,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,227050,77,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,164000,66,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,56000,42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,237500,90,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,92058,60,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,303600,79,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,207900,96,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,145000,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,155000,72,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,125000,50,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195000,55,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,274000,71,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,235500,82,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,139000,65,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,219900,70,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,278000,44,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,308000,71,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,260000,70,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,450000,1256,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,365000,41,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,278000,44,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,800,65,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249000,63,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345000,63,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,345000,63,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,159900,65,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,105000,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290000,94,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,360000,85,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180000,88,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,118000,45,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,450000,124,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,349000,81,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,495000,105,1,4,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,350000,110,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,295000,75,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,99500,92,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,425000,120,1,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,360000,45,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,290000,60,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,199000,63,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,256000,40,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,299000,80,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175000,40,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,285000,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,285000,100,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,165000,46,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,397000,122,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118000,51,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149000,90,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118000,56,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118000,44,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99500,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99000,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118000,56,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149000,45,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206000,70,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,359000,69,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,490000,122,2,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,339000,75,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,310000,85,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,310000,85,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,460000,116,1,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,490000,115,2,4,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,348000,83,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,229000,63,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,299000,104,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,358000,100,2,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,429000,85,1,2,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
0,180000,77,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,183000,49,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,269000,82,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,239000,60,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,199000,82,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,245000,60,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,348000,88,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,349500,86,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345000,72,1,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,215000,50,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,330000,74,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,260000,62,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,260000,62,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,470000,125,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,375000,88,1,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,245000,60,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,278000,44,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,260000,63,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,235000,55,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,470000,67,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,278000,55,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,295000,86,1,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,185000,55,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,145000,55,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,190000,60,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,149000,70,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,295000,89,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,246000,83,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,79500,47,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,89300,50,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,150000,63,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,210000,90,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,160000,61,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,160000,65,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,170000,60,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,160000,62,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,295000,68,1,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,225000,85,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,198000,76,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,211000,67,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,295000,90,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,197000,64,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,258000,83,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,305000,70,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,230000,61,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,219000,60,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,420000,108,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,160000,68,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,160000,68,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,220000,70,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,425000,110,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,215000,82,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,215000,80,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,340000,68,1,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,250000,88,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,220000,76,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,375000,85,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,440000,97,1,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,360000,73,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,190000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,90,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,189000,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,380000,79,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,359000,90,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,410000,120,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,339000,80,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,360000,71,1,3,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,229000,55,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,350000,102,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,198000,50,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,280000,70,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,234000,102,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,234000,102,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,234000,102,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,57000,126,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,179000,69,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,169000,70,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,249000,73,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,275000,90,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,190000,90,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,190000,91,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,260000,68,1,2,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,278292,46,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,159900,65,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,167500,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,359000,81,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,325000,55,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
0,395000,90,1,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,460000,116,1,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,389000,76,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,490000,146,1,3,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
0,444000,121,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,320000,60,1,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,209000,56,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,272000,53,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,349000,50,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,480000,106,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,480000,107,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,435000,61,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,340000,83,1,4,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,295000,86,2,4,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,218400,65,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,163000,70,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,274000,71,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,189900,75,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,189900,75,1,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,305000,83,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,249000,57,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,215000,55,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,230000,86,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,270000,70,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,289000,72,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,209000,76,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,399000,92,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,295000,86,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,344000,92,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,226000,59,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,399000,97,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,278000,44,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,98000,35,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,235000,78,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,215000,78,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,331000,67,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,499000,100,1,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,219900,88,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,483000,109,1,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,359000,69,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,349000,73,1,2,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,345000,80,1,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,65000,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,145000,78,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,285000,100,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,275000,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,320000,82,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,320000,69,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,139000,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,469000,87,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,479000,136,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,210000,61,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,310000,85,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
